order_id,rating,sentiment
6457122136,3,Negative
8447536518,1,Negative
3191672889,3,Neutral
2521995712,3,Negative
8194578267,4,Neutral
2811341619,5,Positive
5562576298,4,Positive
7446009755,1,Negative
7343262659,3,Negative
7147677361,1,Negative
8732072897,2,Negative
6418604551,5,Positive
4989511905,2,Negative
2520527893,2,Negative
4753989820,4,Positive
8285547588,3,Neutral
5824924668,1,Negative
7703854141,4,Positive
7380361209,2,Negative
5053033745,5,Positive
4859489972,1,Negative
9690396315,3,Negative
448732557,3,Negative
4927306668,3,Neutral
1669690997,3,Negative
8340761903,3,Neutral
5936301790,4,Neutral
5710579377,4,Neutral
2494813730,4,Neutral
